title,title_orig,price,retail_price,currency_buyer,units_sold,uses_ad_boosts,rating,rating_count,rating_five_count,rating_four_count,rating_three_count,rating_two_count,rating_one_count,badges_count,badge_local_product,badge_product_quality,badge_fast_shipping,tags,product_color,product_variation_size_id,product_variation_inventory,shipping_option_name,shipping_option_price,shipping_is_express,countries_shipped_to,inventory_total,origin_country,product_url,product_picture,product_id,Quantité_limitée,Reduction_achats_gros,price_eur,retail_price_eur
robe,New Fashion Summer Women Casual Dress Round Neck Loose Big Swing Skirt Sleeveless Soild Color Beach dress,2.0,10,EUR,100,0,3.2,10,3.0,1.0,3.0,1.0,2.0,0,0,0,0,"Summer,Fashion,Necks,Skirts,Dress,Loose,Women's Fashion,Round neck,beach dress,sleeveless,Beach,Casual,Women",White,XXS,1,Livraison standard,1,0,41,50,China,https://www.wish.com/c/5eb38309fa6f111ca122bed4,https://contestimg.wish.com/api/webimage/5eb38309fa6f111ca122bed4-medium.jpg,5eb38309fa6f111ca122bed4,1,0,2.0,10.0
t_shirt,Women Fashion Cute Ruffle Tops Summer Spaghetti Strap Sleeveless Tees Pretty Summer Vest Women's Clothes,9.0,9,CHF,1000,0,4.16,129,81.0,19.0,12.0,3.0,14.0,0,0,0,0,"Women Vest,Vest,Fashion,ruffle,cute,Tops,Plus size top,ruffle top,summer tops,Cotton Vest,Women's Fashion,Summer,sleeveless tops,Pretty,sleeveless,solidtop,Clothes,Spaghetti,tops for women,Women",Purple,S,50,Livraison standard,3,0,43,50,China,https://www.wish.com/c/5cf0ee81f1dc9f714cd38255,https://contestimg.wish.com/api/webimage/5cf0ee81f1dc9f714cd38255-medium.jpg,5cf0ee81f1dc9f714cd38255,0,0,9.348706762231226,9.348706762231226
veste,2020 Men Summer Fashion Brand Summer Suits Casual Athletic Set Short Sleeve Tracksuits 2Pc,15.0,13,CHF,10,0,4.0,4,2.0,1.0,0.0,1.0,0.0,0,0,0,0,"Summer,Shorts,shortsleeveset,mensjoggersuit,summersuitset,summersportssuit,jogging suit,Outfits & Sets,Sport Suits,mentracksuit,men's suits,Sports Wear",White,S,50,Livraison standard,4,0,42,50,China,https://www.wish.com/c/5ec49a2f9b4280aee762a72d,https://contestimg.wish.com/api/webimage/5ec49a2f9b4280aee762a72d-medium.jpg,5ec49a2f9b4280aee762a72d,0,0,15.581177937052042,13.503687545445104
pantalon,Summer women's cool Wear Casual sport Jogging Suits men's Short Sleeve short pants Outfit Sets,20.0,17,USD,50,0,4.17,12,7.0,2.0,2.0,0.0,1.0,0,0,0,0,"Summer,Shorts,Sleeve,pants,shortsleeveset,mensjoggersuit,sweat suit,Short pants,short sleeves,Outfits,Women's Fashion,Sport Suits,short sleeve shirt,Sport,men's suits,Casual",Red,S,50,Livraison standard,6,0,36,50,China,https://www.wish.com/c/5e98015614b1cf44d90910da,https://contestimg.wish.com/api/webimage/5e98015614b1cf44d90910da-medium.jpg,5e98015614b1cf44d90910da,0,0,18.23486506199854,15.49963530269876
t_shirt,8 Colors Women New Fashion Tops Blouse Sleeveless Round Neck Love Print Tops T Shirts Summer Casual Women Tops Shirts,6.0,9,AUD,1000,1,3.67,304,126.0,66.0,44.0,23.0,45.0,0,0,0,0,"blouse,Summer,Fashion,Love,Shirt,letter print,Tops,T Shirts,tank top,Round neck,Women's Fashion,Women,topsampblouse,Print,sleeveless,women top,Casual,Necks",White,S,50,Livraison standard,2,0,42,50,China,https://www.wish.com/c/5cda82293eec43037143a061,https://contestimg.wish.com/api/webimage/5cda82293eec43037143a061-medium.jpg,5cda82293eec43037143a061,0,0,3.575898444484177,5.363847666726265
robe,Fashion Summer Dress Sexy Women Casual Sleeveless Beach Short Dress Tassel Solid White Mini Lace Dress Plus Size,3.0,3,CHF,1000,1,3.08,109,26.0,25.0,17.0,14.0,27.0,0,0,0,0,"Mini,plus,Plus Size,short dress,Summer,solid,Dress,Lace Dress,Tassels,Casual,Women's Fashion,Shorts,summer dress,Fashion,sleeveless,sexy,Women,Beach,white,Lace",Black,XXS,1,Livraison standard,1,0,38,50,China,https://www.wish.com/c/5db3bb3bede8100679c50fb7,https://contestimg.wish.com/api/webimage/5db3bb3bede8100679c50fb7-medium.jpg,5db3bb3bede8100679c50fb7,0,0,3.1162355874104084,3.1162355874104084
short,plus size Women Ladies Fashion Wide Strap Polka Dot Swimdress and Short XS-8XL,9.0,10,CHF,10000,0,4.15,2587,1511.0,479.0,275.0,115.0,207.0,0,0,0,0,"Women,Shorts,bikini set,polka dot,Polkas,Swimwear,Swimsuit,Swimdresses,Tankinis,Bikini,Plus Size,Fashion,Ladies,Women's Fashion,Wool,Tankini Set,Ladies Fashion",Red,XS,50,Livraison standard,3,0,31,50,China,https://www.wish.com/c/5ba4f816c1a38516a0cb12d9,https://contestimg.wish.com/api/webimage/5ba4f816c1a38516a0cb12d9-medium.jpg,5ba4f816c1a38516a0cb12d9,1,0,9.348706762231226,10.387451958034696
t_shirt,Summer Fashion Moon Phases Printed Shirt T-shirt Ladies Casual Short Sleeve V-neck Tee Tops,8.0,8,CHF,10000,1,3.98,1612,777.0,367.0,241.0,112.0,115.0,0,0,0,0,"sleeve v-neck,Fashion,Cotton T Shirt,Summer,short sleeves,V-neck,Women's Fashion,printed,Casual T-Shirt,summer tops,Shirt,Deep V-Neck,Shorts,basictee,moonphase,Sleeve,shortsleevetop,Tops,Ladies Top,T Shirts,Moon,Casual,Ladies",Black,S,50,Livraison standard,3,0,42,50,China,https://www.wish.com/c/5c6bb167314806702b1b55ca,https://contestimg.wish.com/api/webimage/5c6bb167314806702b1b55ca-medium.jpg,5c6bb167314806702b1b55ca,0,0,8.309961566427756,8.309961566427756
robe,Summer New Women's Fashion V-neck Floral Printed Loose Dress Sleeveless Elegant Maxi Dress Halter Dress XS-5XL,12.0,75,USD,100,1,2.82,28,7.0,3.0,6.0,2.0,10.0,0,0,0,0,"Deep V-Neck,Swing dress,Plus Size,Floral print,Fashion,Halter,Summer,long dress,Dress,Women's Fashion,V-neck,Elegant,beach dress,Sleeveless dress,retro,sleeveless,Floral,halter dress,Beach,Casual,printed",Other,XS,1,Livraison standard,3,0,38,50,United States,https://www.wish.com/c/5ea67bbe87683f3ad5bc83f3,https://contestimg.wish.com/api/webimage/5ea67bbe87683f3ad5bc83f3-medium.jpg,5ea67bbe87683f3ad5bc83f3,0,0,10.940919037199125,68.38074398249454
pantalon,2020 New Fashion Women's Colorful Mouth Butterfly Print Yoga Suit Sexy Sleeveless Fitness Sports Jumpsuit Bodycon Shorts Summer Rompers Plus Size S-5XL,11.0,13,CHF,100,1,3.8,5,2.0,2.0,0.0,0.0,1.0,0,0,0,0,"butterfly,Summer,Plus Size,Colorful,Fitness,Women's Fashion,stretchshort,mouth,sexy,yogasuit,jumpsuit,bodycon jumpsuits,Shorts,Yoga,sportset,jumpsuitromper,Sport,sleevelessjumpsuit,Suits,Print,sleeveless,fitness leggings,Fashion",Blue,XL,10,Livraison standard,2,0,41,50,China,https://www.wish.com/c/5ec23bea8bef5b2d1d994b95,https://contestimg.wish.com/api/webimage/5ec23bea8bef5b2d1d994b95-medium.jpg,5ec23bea8bef5b2d1d994b95,1,0,11.426197153838164,13.503687545445104
t_shirt,2020 Women Girl Fashion Cute Printed Ribbed Cherry Tank Top Cropped Sleeveless Summer Top Vest Crop Tops,9.0,22,EUR,100,1,3.3,10,2.0,2.0,4.0,1.0,1.0,0,0,0,0,"Summer,Vest,Fashion,crop top,Cherry,cute,Tank,Tops,girltanktop,tank top,cute crop tops,Women's Fashion,sleeveless tops,women tank top,sexy,Women,sleeveless,printed",White,S,50,Livraison standard,3,0,43,50,China,https://www.wish.com/c/5e95381c6072db2941108f3f,https://contestimg.wish.com/api/webimage/5e95381c6072db2941108f3f-medium.jpg,5e95381c6072db2941108f3f,0,0,9.0,22.0
t_shirt,Woman Fashion Sexy Bow Top Strap Sling Vest Top,7.0,6,AUD,1000,0,4.33,144,91.0,28.0,15.0,2.0,8.0,1,0,1,0,"Summer,Vest,Fashion,Women Vest,fashion vest,Tops,Women's Fashion,Bow,women's wear,sexy,sexyvest",White,M,50,Livraison standard,2,0,34,50,China,https://www.wish.com/c/5d19cb1bf558224b10ed6352,https://contestimg.wish.com/api/webimage/5d19cb1bf558224b10ed6352-medium.jpg,5d19cb1bf558224b10ed6352,0,0,4.171881518564874,3.575898444484177
t_shirt,New Summer Fashion Hot Sale Pingu Noot Noot Motherfu*kers Vintage Women Casual Cotton Short Sleeve Cartoon T Shirts Plus Size S-5XL,5.92,9,AUD,100,1,3.71,17,7.0,3.0,4.0,1.0,2.0,0,0,0,0,"Summer,Plus Size,Shirt,letter print,Graphic Shirt,Vintage,short sleeves,vintageshirt,Cartoons,Round neck,Women's Fashion,Shorts,women t shirt,Tops & T-Shirts,Sleeve,nootnoot,Cotton,Fashion,Casual,Women",Blue,XS,18,Livraison standard,1,0,43,50,China,https://www.wish.com/c/5e59c5f9bd11e71903d79ec3,https://contestimg.wish.com/api/webimage/5e59c5f9bd11e71903d79ec3-medium.jpg,5e59c5f9bd11e71903d79ec3,0,0,3.5282197985577213,5.363847666726265
t_shirt,Women Fashion Casual Summer Sleeveless Blackless Vests Tank Tops Spaghetti Strap Floral Printed Chiffon Off Shoulder Blouse,8.0,48,AUD,1000,0,4.34,794,500.0,152.0,86.0,26.0,30.0,1,0,1,0,"blouse,Summer,Plus Size,Floral print,chiffon,Women Vest,Tank,Tops,Women's Fashion,Fashion,printed,chiffon blouse,Floral,sleeveless,Spaghetti,Casual,Women",Blue,XS,50,Livraison standard,2,0,9,50,China,https://www.wish.com/c/5b17b34f5272053200439a7a,https://contestimg.wish.com/api/webimage/5b17b34f5272053200439a7a-medium.jpg,5b17b34f5272053200439a7a,0,0,4.767864592645569,28.607187555873416
robe,Womens Short Sleeve Baggy Summer Beach Midi Dress Ladies Shift Kaftan Dresses S-5XL,11.0,134,GBP,100,1,3.54,28,7.0,11.0,4.0,2.0,4.0,0,0,0,0,"Summer,Shift Dress,Sleeve,shirt dress,long dress,Beach,Dress,short sleeves,beach dress,Shorts,Midi Dress,Ladies,Women's Fashion,loose dress,kaftandre",Black,S,50,Livraison standard,3,0,46,50,China,https://www.wish.com/c/5d1060d39ed281190dfcec91,https://contestimg.wish.com/api/webimage/5d1060d39ed281190dfcec91-medium.jpg,5d1060d39ed281190dfcec91,1,0,12.763982362497098,155.48851241587374
pantalon,2019 Summer Women S  Fashion  Lace Up Tie Pants  Plus Size Casual High Waist Short Pants(S-5XL),8.0,7,CHF,10000,1,3.62,2069,884.0,343.0,331.0,184.0,327.0,0,0,0,0,"Summer,Shorts,Lace,pants,Short pants,Yellow,high waist,Women's Fashion,Plus Size,Lace Up,Women,Fashion,Casual,Waist",Black,XXXXXL,50,Livraison standard,3,0,38,50,China,https://www.wish.com/c/5d14546bf5eab044136b2540,https://contestimg.wish.com/api/webimage/5d14546bf5eab044136b2540-medium.jpg,5d14546bf5eab044136b2540,1,0,8.309961566427756,7.271216370624286
robe,Women Lace Beach Boho Maxi Sundress Sleeveless Long Dress Party Holiday Strapless Dresses,15.0,115,AUD,50000,1,3.94,6735,3278.0,1411.0,998.0,431.0,617.0,0,0,0,0,"bathing suit,strapless,Lace,women dresses,long dress,Beach,Dress,Lace Dress,boho,Women's Fashion,Party Dress,boho dress,Sexy Dress,party,Holiday,sheertop,sleeveless,Women",White,M,2,Livraison standard,4,0,38,50,China,https://www.wish.com/c/563707b0e5be09157176fe80,https://contestimg.wish.com/api/webimage/563707b0e5be09157176fe80-medium.jpg,563707b0e5be09157176fe80,0,0,8.939746111210443,68.53805351928006
pantalon,Women's Fashion Lace-up Solid Summer Shorts Ladies Casual Short Pants Plus Size(S-5XL),8.0,7,AUD,20000,1,3.59,2189,917.0,374.0,331.0,223.0,344.0,0,0,0,0,"Summer,Plus Size,pants,women's pants,Short pants,Women's Fashion,Shorts,Lace Up,Ladies,Fashion,Casual",White,M,38,Livraison standard,2,0,23,50,China,https://www.wish.com/c/5d00c646e1fe9971cb8aeb9a,https://contestimg.wish.com/api/webimage/5d00c646e1fe9971cb8aeb9a-medium.jpg,5d00c646e1fe9971cb8aeb9a,0,0,4.767864592645569,4.171881518564874
shoes,Women Summer New Flip Flops Sandals Beach Shoes Slipper Shoes Comfortable Open Toe Sandals Vintage Anti-slip Breathable Summer Casual Shoes Plus Size ,1.68,2,EUR,1000,1,3.95,238,129.0,42.0,27.0,7.0,33.0,0,0,0,0,"Summer,Flip Flops,Sandals,Vintage,antislip,Slippers,Women's Fashion,open toe,Shoes,Plus Size,Beach,Casual,Women",Red,Other,1,Livraison standard,1,0,23,50,China,https://www.wish.com/c/5e6881d5e045550e433acc50,https://contestimg.wish.com/api/webimage/5e6881d5e045550e433acc50-medium.jpg,5e6881d5e045550e433acc50,0,0,1.68,2.0
other,Water toys row float ,24.0,59,GBP,1000,1,4.21,762,461.0,150.0,64.0,24.0,63.0,0,0,0,0,"Toy,Inflatable,paddle,the new,water,Equipment,Game,inflation,competitive,Suits,ittakestwo",White,Other,50,Livraison standard,6,0,26,50,China,https://www.wish.com/c/5ac1d7201a8c21778e2a2482,https://contestimg.wish.com/api/webimage/5ac1d7201a8c21778e2a2482-medium.jpg,5ac1d7201a8c21778e2a2482,0,0,27.84868879090276,68.46135994430261
other,Puppy Dog Cat Canvas Baseball Cap Outdoor Pet Sun Hat Pet Supplies Virsor Caps,5.65,26,AUD,100,0,3.67,33,14.0,7.0,4.0,3.0,5.0,0,0,0,0,"Outdoor,doghat,Pets,Cap,sunhatfordog,Dogs,Cats,dogcap,Fashion,Baseball,Pet Supplies,Baseball Cap,Canvas,puppyhat,virsorcap,puppy,Hats,cathat,Dog Supplies",Blue,M,50,Livraison standard,1,0,32,50,China,https://www.wish.com/c/5e60961c7ba7dc614091b57f,https://contestimg.wish.com/api/webimage/5e60961c7ba7dc614091b57f-medium.jpg,5e60961c7ba7dc614091b57f,0,0,3.3673043685559336,15.4955599260981
short,Spring and Summer New Tik Tok Ing Endless Loose Large Size Short Sleeve Crop Top and Shorts Set,13.0,11,CHF,100,0,4.35,26,18.0,4.0,1.0,1.0,2.0,1,0,1,0,"2pieceset,Shorts,crop top,Sleeve,Summer,tiktok,Spring,Tops,Spaghetti Strap,short sleeves,Fashion",Bicolor,XS,50,Livraison standard,3,0,139,50,United States,https://www.wish.com/c/5e9ee02987ac3b0f75279756,https://contestimg.wish.com/api/webimage/5e9ee02987ac3b0f75279756-medium.jpg,5e9ee02987ac3b0f75279756,1,0,13.503687545445104,11.426197153838164
robe,Women Summer Sundress Gown Flare Tiered Crochet Floral Lace Dress,16.0,106,USD,100,0,4.07,76,38.0,21.0,5.0,8.0,4.0,0,0,0,0,"crochet,gowns,Club Dress,Plus Size,short dress,Summer,robefemme,Dress,Lace Dress,Women's Fashion,Mini dress,floral lace,beach dress,coldshoulder,Sexy Dress,Floral,Women,Lace,lanternsleeve",White,M,50,Livraison standard,5,0,40,50,China,https://www.wish.com/c/5dc935a53c6ea501005741ce,https://contestimg.wish.com/api/webimage/5dc935a53c6ea501005741ce-medium.jpg,5dc935a53c6ea501005741ce,0,0,14.587892049598834,96.64478482859228
t_shirt,Plus Size Women's Fashion Loose Casual sleeveless Floral print Round neck Summer Vest camisole,5.83,5,CHF,100,0,4.36,22,13.0,5.0,3.0,1.0,0.0,0,0,0,0,"Summer,Vest,Plus Size,Floral print,camisole,Loose,Round neck,Print,Women's Fashion,Fashion,Floral,sleeveless,Casual,Necks",Yellow,XS,3,Livraison standard,1,0,24,50,China,https://www.wish.com/c/5e9932cab3eafb25c00ba79f,https://contestimg.wish.com/api/webimage/5e9932cab3eafb25c00ba79f-medium.jpg,5e9932cab3eafb25c00ba79f,0,0,6.055884491534227,5.193725979017348
robe,Women Summer Print Striped Casual Dress Tank Dress Vest T Shirt Blouse,7.0,7,CHF,5000,0,3.32,579,190.0,108.0,94.0,70.0,117.0,0,0,0,0,"Women Vest,Vest,Fashion,Women Blouse,long dress,Dress,beach dress,Party Dress,Summer,Casual T-Shirt,Striped,Casual,casual dress,blouse,Tank,Shirt,summer dress,Women's Fashion,Sleeveless dress,Print,women dress,Women",Black,XS,50,Livraison standard,2,0,31,50,China,https://www.wish.com/c/5ca219bb68678434f74cc82a,https://contestimg.wish.com/api/webimage/5ca219bb68678434f74cc82a-medium.jpg,5ca219bb68678434f74cc82a,0,0,7.271216370624286,7.271216370624286
jupe,Women Wrap Banded Draped Out Hi Low Asymmetrical High Waist Open Maxi Skirt,8.0,27,EUR,5000,1,3.98,921,447.0,203.0,145.0,62.0,64.0,0,0,0,0,"long skirt,summer skirt,high waist,Dresses,slim,Draped,maxi skirt,Women's Fashion,Fashion,splits,Women,Skirts,Waist",Black,S,1,Livraison standard,3,0,43,50,China,https://www.wish.com/c/5b0e75f106c2bc706f82561e,https://contestimg.wish.com/api/webimage/5b0e75f106c2bc706f82561e-medium.jpg,5b0e75f106c2bc706f82561e,0,0,8.0,27.0
pantalon,New Women Ladies Fashion Summer Skinny High Wasist Washed Short Jeans Pants,14.0,12,AUD,5000,1,4.06,643,365.0,109.0,73.0,33.0,63.0,0,0,0,0,"Women Pants,womens jeans,Shorts,Ladies Fashion,Hot pants,pants,Short pants,Women's Fashion,skinnyshort,summerpant,Fashion,Summer,Denim Shorts,solid color,sexy,Jeans,Ladies,Women Fashion,Women",Blue,XXS,2,Livraison standard,3,0,43,50,China,https://www.wish.com/c/5c80e8a150c63d28c67b8f14,https://contestimg.wish.com/api/webimage/5c80e8a150c63d28c67b8f14-medium.jpg,5c80e8a150c63d28c67b8f14,0,0,8.343763037129747,7.151796888968354
t_shirt,XS-8XL Ladies Summer Tunic Tops Sleeveless Off Shoulder Shirts Womens Fashion Casual Loose Cotton Blouse T Shirts Backless Camisole Vest Solid Color Plus Size Tank Tops,5.65,9,CHF,5000,0,4.23,1002,590.0,195.0,124.0,41.0,52.0,0,0,0,0,"Tops & Tees,off shoulder top,Plus Size,Women Blouse,tunic,Vest,tank top,Women's Fashion,Fashion,Summer,sleeveless tops,sleeveless,Tank,summer tops,Cotton,blouse,Tops & Blouses,Shirt,Tops,Casual,backless,Ladies,loose t-shirt,women top",Red,L,50,Livraison standard,2,0,20,50,China,https://www.wish.com/c/5c3ee10631d4665298c01dec,https://contestimg.wish.com/api/webimage/5c3ee10631d4665298c01dec-medium.jpg,5c3ee10631d4665298c01dec,1,0,5.868910356289603,9.348706762231226
robe,Plus Size Fashion Dresses Summer Clothes Women's Casual Cotton Sleeveless Dress Loose Solid Color Pleated Tank Top Mini Dress Ladies Deep V-neck Beach Wear Party Dress,1.8,2,USD,1000,1,3.68,76,35.0,10.0,13.0,8.0,10.0,0,0,0,0,"Mini,Fashion,Summer,Pleated,Dress,V-neck,Mini dress,beach dress,Party Dress,tank top,party,Party Dresses,Casual,casual dress,Deep V-Neck,Plus Size,Cotton,Tank,Tops,summer dress,Women's Fashion,Cotton Dress,Sleeveless dress,Ladies,women dress,Clothes,Beach,loose dress,sleeveless",Green,XS,4,Livraison standard,1,0,20,50,China,https://www.wish.com/c/5e46bea2659a6838000f1255,https://contestimg.wish.com/api/webimage/5e46bea2659a6838000f1255-medium.jpg,5e46bea2659a6838000f1255,0,0,1.6411378555798688,1.8234865061998544
veste,Fabric Waist Trainer Vest Hot Shaper Summer Shaperwear Slimming Adjustable Sweat Belt Body Shaper,7.0,6,GBP,100,1,3.0,22,5.0,3.0,7.0,1.0,6.0,0,0,0,0,"slimming,wasitcincher,Fashion,waistgirdle,slimmingcorset,Corset,Summer,Waist,waist trainer,Fashion Accessory,Vest,shaperwear,belt",Black,XXL,50,Livraison standard,2,0,41,50,China,https://www.wish.com/c/5ea8cfb44e671a04ca0e5b79,https://contestimg.wish.com/api/webimage/5ea8cfb44e671a04ca0e5b79-medium.jpg,5ea8cfb44e671a04ca0e5b79,1,0,8.122534230679971,6.96217219772569
veste,Fabric Waist Trainer Vest Hot Shaper Summer Shaperwear Slimming Adjustable Sweat Belt Body Shaper,1.75,6,AUD,50,1,3.0,2,0.0,1.0,0.0,1.0,0.0,0,0,0,0,"slimming,wasitcincher,Fashion,waistgirdle,slimmingcorset,Corset,Summer,Waist,waist trainer,Fashion Accessory,Vest,shaperwear,belt",Black,XXS,1,Livraison standard,1,0,35,50,China,https://www.wish.com/c/5edf3082e066d71501a40c73,https://contestimg.wish.com/api/webimage/5edf3082e066d71501a40c73-medium.jpg,5edf3082e066d71501a40c73,1,0,1.0429703796412184,3.575898444484177
short,Summer New Women's Fashion Jeans Denim Shorts Loose Casual Curling Shorts Elastic Band Jeans,9.0,108,GBP,1000,0,4.06,252,136.0,52.0,31.0,10.0,23.0,0,0,0,0,"Summer,Shorts,Elastic,pants,Denim,Loose,Women's Fashion,trousers,Denim Shorts,elasticband,Jeans,Fashion,Casual",Black,S,50,Livraison standard,3,0,42,50,China,https://www.wish.com/c/5ce25f6abcd1323e12e5da97,https://contestimg.wish.com/api/webimage/5ce25f6abcd1323e12e5da97-medium.jpg,5ce25f6abcd1323e12e5da97,0,0,10.443258296588535,125.31909955906242
robe,Plus Size S-5XL Ladies Short Sleeve Summer Loose Denim Midi Dress Women Jeans Dresses,12.0,11,CHF,1000,0,3.49,201,73.0,44.0,29.0,18.0,37.0,0,0,0,0,"Summer,Lines,Plus Size,Sleeve,Dress,Denim,summer dress,denimjeansdres,short sleeves,casual dresses,Ladies,Women's Fashion,Shorts,minishirtdres,Jeans,mididre,Women",Blue,M,50,Livraison standard,3,0,139,50,China,https://www.wish.com/c/5df9c78eb66d8b0afed110c4,https://contestimg.wish.com/api/webimage/5df9c78eb66d8b0afed110c4-medium.jpg,5df9c78eb66d8b0afed110c4,0,0,12.464942349641634,11.426197153838164
t_shirt,Women's Fashion T-Shirts Let It ~ Bee Printed Casual Round Neck Graphic Tee Cute Short Sleeve T-shirts Summer Top,8.0,7,USD,1000,0,3.84,132,56.0,34.0,20.0,9.0,13.0,0,0,0,0,"Summer,Tees & T-Shirts,Necks,Sleeve,cute,graphic tee,Tops,summer t-shirts,short sleeves,Round neck,T Shirts,Shorts,Fashion,Tops & T-Shirts,Women's Fashion,Casual,Women Fashion,printed",White,S,50,Livraison standard,2,0,31,50,China,https://www.wish.com/c/5e16bfe7dbbd26008904fe6e,https://contestimg.wish.com/api/webimage/5e16bfe7dbbd26008904fe6e-medium.jpg,5e16bfe7dbbd26008904fe6e,0,0,7.293946024799417,6.38220277169949
t_shirt,Summer Fashion Women Sexy Lace Strap Shirt Tops Solid Color Sleeveless Top Blouse,5.0,5,CHF,100,0,4.5,6,4.0,1.0,1.0,0.0,0.0,0,0,0,0,"suspenders,Summer,Fashion,Lace,button,slim,Women's Fashion,sexy lace,sexy,solid color,sleeveless,Women,blouse,Tops,Shirt",Pink,S,50,Livraison standard,2,0,45,50,China,https://www.wish.com/c/5ea3b3944119761a2b014de7,https://contestimg.wish.com/api/webimage/5ea3b3944119761a2b014de7-medium.jpg,5ea3b3944119761a2b014de7,1,0,5.193725979017348,5.193725979017348
robe,New Fashion Summer Women Casual Dress Round Neck Loose Big Swing Skirt Sleeveless Soild Color Beach dress,11.0,10,EUR,1000,1,3.74,54,23.0,11.0,10.0,3.0,7.0,0,0,0,0,"Summer,Fashion,Necks,Beach,Dress,Loose,beach dress,Round neck,Women's Fashion,sleeveless,Skirts,Casual,Women",Black,XS,50,Livraison standard,3,0,41,50,China,https://www.wish.com/c/5e93d2215a3eed0c80ed2e56,https://contestimg.wish.com/api/webimage/5e93d2215a3eed0c80ed2e56-medium.jpg,5e93d2215a3eed0c80ed2e56,0,0,11.0,10.0
robe,Women Summer Fashion Double-layer Printed Sleeveless Round Neck Dress Casual Plus Size Loose Sundress,8.0,7,USD,10000,0,3.54,2006,748.0,417.0,331.0,194.0,316.0,0,0,0,0,"Summer,Fashion,Necks,Dress,neck dress,Round neck,Women's Fashion,Plus Size,printed,sleeveless,Casual,Women Fashion,Women",White,XS,50,Standard Shipping,3,0,31,50,China,https://www.wish.com/c/5c984d7e082de24a302cc559,https://contestimg.wish.com/api/webimage/5c984d7e082de24a302cc559-medium.jpg,5c984d7e082de24a302cc559,1,0,7.293946024799417,6.38220277169949
robe,Plus Size Women's Fashion Loose Casual Leaf printing Floral print short sleeves V neck summer dress,7.0,6,AUD,100,0,4.0,6,3.0,1.0,1.0,1.0,0.0,0,0,0,0,"Summer,Plus Size,Floral print,Necks,Sleeve,Dress,Loose,short sleeves,V-neck,Floral,Women's Fashion,Shorts,summer dress,leafprinting,Print,leaf,Fashion,Casual",White,XS,7,Livraison standard,2,0,24,50,China,https://www.wish.com/c/5ed6032d69876d3e38e34bcc,https://contestimg.wish.com/api/webimage/5ed6032d69876d3e38e34bcc-medium.jpg,5ed6032d69876d3e38e34bcc,1,0,4.171881518564874,3.575898444484177
t_shirt,2020 Plus Size Fashion Women Summer Casual Tank Tops Loose Beach Blouses Sleeveless Bohemia Printed Cotton Beach T Shirt,6.0,13,GBP,1000,0,3.51,79,26.0,17.0,18.0,7.0,11.0,0,0,0,0,"bohemia,Summer,Plus Size,Loose,tank top,Women's Fashion,Fashion,sleeveless tops,Summer Fashion,Casual,Cotton,blouse,beachtshirt,Tank,Shirt,Tops,boho,women shirt,sleeveless,Women,Beach,printed",Pink,S,50,Livraison standard,2,0,43,50,China,https://www.wish.com/c/5e686ca2d57c632500ba6543,https://contestimg.wish.com/api/webimage/5e686ca2d57c632500ba6543-medium.jpg,5e686ca2d57c632500ba6543,0,0,6.96217219772569,15.084706428405662
